,Teff,errTeff,vmic,errvmic,logg,errlogg,[AlI/H],e_[AlI/H],[CI/H],e_[CI/H],[CaI/H],e_[CaI/H],[CoI/H],e_[CoI/H],[CrI/H],e_[CrI/H],[CrII/H],e_[CrII/H],[CuI/H],e_[CuI/H],[FeI/H],e_[FeI/H],[FeII/H],e_[FeII/H],[MgI/H],e_[MgI/H],[MnI/H],e_[MnI/H],[NaI/H],e_[NaI/H],[NiI/H],e_[NiI/H],[NLTE_OI/H],[LTE_OI/H],e_[OI/H],[SI/H],e_[SI/H],[ScI/H],e_[ScI/H],[ScII/H],e_[ScII/H],[SiI/H],e_[SiI/H],[TiI/H],e_[TiI/H],[TiII/H],e_[TiII/H],[VI/H],e_[VI/H],[ZnI/H],e_[ZnI/H],[Fe/H],e_[Fe/H],[AlI/Fe],e_[AlI/Fe],[CI/Fe],e_[CI/Fe],[CaI/Fe],e_[CaI/Fe],[CoI/Fe],e_[CoI/Fe],[CrI/Fe],e_[CrI/Fe],[CrII/Fe],e_[CrII/Fe],[CuI/Fe],e_[CuI/Fe],[FeI/Fe],e_[FeI/Fe],[FeII/Fe],e_[FeII/Fe],[MgI/Fe],e_[MgI/Fe],[MnI/Fe],e_[MnI/Fe],[NaI/Fe],e_[NaI/Fe],[NiI/Fe],e_[NiI/Fe],[NLTE_OI/Fe],[LTE_OI/Fe],e_[OI/Fe],[SI/Fe],e_[SI/Fe],[ScI/Fe],e_[ScI/Fe],[ScII/Fe],e_[ScII/Fe],[SiI/Fe],e_[SiI/Fe],[TiI/Fe],e_[TiI/Fe],[TiII/Fe],e_[TiII/Fe],[VI/Fe],e_[VI/Fe],[ZnI/Fe],e_[ZnI/Fe],[Fe/Fe],e_[Fe/Fe]
HIP41317,5690.790730152572,3.3875006965373946,0.9705996055361794,0.0201173670700174,4.379025609064635,0.0086608589740012,-0.0348322237457319,0.0049538912667093,-0.1104395271979096,0.002896298802382,-0.0663494674277663,0.0027270316524325,-0.0790660414104617,0.0037976560777385,-0.0819771064760453,0.0025224975238181,-0.0823288354689438,0.0033252118241192,-0.0734246629614594,0.0055262170783362,-0.0841058465815876,0.0024117145649688,-0.0853177992234314,0.0026708268276315,-0.0525085353251826,0.0074401765481165,-0.0935825487161865,0.0034168394399435,-0.0986999331408568,0.0064066124544735,-0.0900011365399236,0.0025301584679857,-0.0459999999999999,-0.0544079610481755,0.0024624696084768,-0.0839888024554471,0.0069251768152146,-0.0607441260190093,0.0080498142462963,-0.0658990357538346,0.0038231374812553,-0.0685811697750737,0.0023004176937065,-0.0569556774936179,0.0034477431471327,-0.0664752394096457,0.0034334259740056,-0.0721327964662831,0.0040146310435198,-0.0832911623460452,0.0035179518133235,-0.0842850047982079,0.0025717885665922,0.049452781052476,0.0050415946026636,-0.0261545223997017,0.0038697298662345,0.0179355373704415,0.0025344977180346,0.0052189633877462,0.0030083005534023,0.0023078983221626,0.0017410984605647,0.001956169329264,0.0028179212833482,0.0108603418367485,0.0052114550904506,0.0001791582166203,0.0012197821757604,-0.0010327944252234,0.0016792730434049,0.0317764694730253,0.0074988817005513,-0.0092975439179786,0.002787340128117,-0.0144149283426489,0.0064681575088067,-0.0057161317417157,0.0016518196337371,0.038285004798208,0.0298770437500323,0.0035794524177948,0.0002962023427608,0.0073453410453755,0.0235408787791986,0.0077584146509772,0.0183859690443733,0.0031495114042109,0.0157038350231342,0.0026999472063373,0.02732932730459,0.0024509956594791,0.0178097653885622,0.0025719901225673,0.0121522083319248,0.0030022553281009,0.0009938424521627,0.0030985111791939,0.0,0.0015125594269269
HIP42333,5854.270959098823,6.287851589977866,1.154708162024446,0.0384771426014281,4.512763414077273,0.0152354620636721,0.1000277308077541,0.0034215604584462,0.0527878513022848,0.0099871642845952,0.1311356418187627,0.0041011009171749,0.0797836234660866,0.0067970740247429,0.1335602494896468,0.005513381451788,0.1300445045811775,0.0065245130677276,0.0729038046059861,0.0047653066508512,0.1251456767847031,0.0046396473760459,0.1230202049214324,0.0049988469097233,0.1069114367880071,0.004515618915525,0.1053776188424452,0.0056614381363968,0.0891909906914702,0.004397443818191,0.1031978744535579,0.0043847317845527,0.0863333333333328,0.0841005992182335,0.0019565406441228,0.0613987464421967,0.0113709481794805,0.1179787541836436,0.0119005032538903,0.1025817218341442,0.0064814183572641,0.1001376580285038,0.0029207031594666,0.1269293719184437,0.005861294883656,0.1109435564315345,0.0052401020489547,0.1245743048988311,0.0083658067151407,0.1038883900012296,0.0054297503821175,0.1248314765962196,0.0048755369714609,-0.0248037457884655,0.0039068522396441,-0.0720436252939348,0.0111272798062972,0.006304165222543,0.0036057004645318,-0.045047853130133,0.0053645456256581,0.0087287728934271,0.0043181671205287,0.0052130279849579,0.0056689687432773,-0.0519276719902335,0.0035305144767267,0.0003142001884834,0.0024828887892856,-0.0018112716747872,0.003153748859593,-0.0179200398082124,0.0048550451417736,-0.0194538577537743,0.0043392263239086,-0.0356404859047494,0.0047729130794686,-0.0216336021426617,0.0025302834186478,-0.0384981432628867,-0.0407308773779861,0.0052784293117136,-0.0634327301540229,0.0123089304438121,-0.0068527224125759,0.0112556753522087,-0.0222497547620754,0.0051281950533925,-0.0246938185677157,0.0040162134201874,0.002097895322224,0.0037369687835137,-0.013887920164685,0.0031440455527464,-0.0002571716973884,0.0068396012541221,-0.02094308659499,0.004408744630135,0.0,0.0029079999261284
HIP43297,5708.875206765018,5.1330851555564045,1.0361839554958352,0.0324574886056253,4.510027151489607,0.0125819768750608,0.0653888655206959,0.0031567991444055,-0.0038272279384511,0.0063165151262605,0.0836119611365988,0.0031784289067321,0.0284875327154549,0.005925292393259,0.0873589551152111,0.0041200133485655,0.0840259709198288,0.0053575926603223,0.0026812102167067,0.0122496532983018,0.0796301092360258,0.0037188301323648,0.0774676097150999,0.0041082094491258,0.0741335177530133,0.0086437633029461,0.0453073861316059,0.0077727367676417,0.0328645102894029,0.0030717998184045,0.0611287316074151,0.0036333404995979,0.0723333333333334,0.0462254982906907,0.0046962090004772,0.0433804467973677,0.0157529297292526,0.0580734562222055,0.0104479968153486,0.0561572541872297,0.0079422655817955,0.0588667640014976,0.0031031502694081,0.0850109428530349,0.0046069393871415,0.0727744123443274,0.0045604266315073,0.0551170242042687,0.0095758925895313,0.0632842364326169,0.0087309370781869,0.0793104353938019,0.0039626203342914,-0.013921569873106,0.0035502218531163,-0.083137663332253,0.0074624139554097,0.0043015257427968,0.0028037272449297,-0.050822902678347,0.0049305323845218,0.0080485197214092,0.003100698298284,0.0047155355260268,0.0047016872967646,-0.0766292251770952,0.0119952363358742,0.0003196738422238,0.0020251790610762,-0.001842825678702,0.002691767615948,-0.0051769176407886,0.0087776995818512,-0.034003049262196,0.0072237353975456,-0.046445925104399,0.0034686145594748,-0.0181817037863868,0.0022645160088191,-0.0069771020604685,-0.0330849371031112,0.006145895888044,-0.0359299885964342,0.0162096829529861,-0.0212369791715964,0.0099983603087303,-0.0231531812065722,0.0072877799417226,-0.0204436713923043,0.0038521861765334,0.0057005074592329,0.0028846400113749,-0.0065360230494745,0.0030980193075657,-0.0241934111895332,0.008788735148191,-0.016026198961185,0.0083572016415836,0.0,0.002447098066083
HIP44713,5745.497675897671,4.16257766663781,1.0891463730402442,0.0239458693609046,4.252176096096124,0.0110281989607397,0.0937099148576127,0.0020299654116405,0.0767841046808345,0.0024176908448981,0.0646634834590533,0.0024668926760922,0.04069254367223,0.004860266363731,0.0624609121689634,0.0028914637707241,0.058497326883105,0.0034971397962917,0.0267586491962156,0.0150253449846403,0.0598719326257121,0.0030221437033059,0.0585196821936365,0.0032946761893271,0.0716546891409563,0.0041074955052912,0.029428949054597,0.0056664574808925,0.0360844632054981,0.0037886805708891,0.0481725015866397,0.0030498422602278,0.0306666666666668,0.0719229612442516,0.0020660089690561,0.0768614277014534,0.0057168882116487,0.0523644629569261,0.0115443227989764,0.0654182343777396,0.0044330078449153,0.0647261518203208,0.0022494771350552,0.0685587112424086,0.0038488522129448,0.0614603885094552,0.0036607599169747,0.040907839685985,0.0060705463173047,0.0621076736710609,0.0047183354711461,0.059672034735753,0.0031920544076126,0.0340378801218596,0.0024915682191165,0.0171120699450815,0.0040096411646323,0.0049914487233003,0.0022642622957475,-0.018979491063523,0.0041709963989468,0.0027888774332104,0.0020566585650523,-0.0011747078526479,0.0029264743289397,-0.0329133855395374,0.0149133459912014,0.0001998978899591,0.0018785304095751,-0.0011523525421164,0.0023017703841238,0.0119826544052032,0.0043311615893641,-0.030243085681156,0.0052392883658977,-0.0235875715302548,0.0040520762023567,-0.0114995331491132,0.002174167596446,-0.0290053680690862,0.0122509265084986,0.0038008106054018,0.0171893929657004,0.0064945870281864,-0.0073075717788268,0.0113154905583362,0.0057461996419865,0.0037286606670156,0.0050541170845677,0.0029558778605948,0.0088866765066556,0.0026930959772512,0.0017883537737021,0.0026236931422553,-0.018764195049768,0.0053264337093326,0.0024356389353079,0.0043264267968522,0.0,0.0021428465364019
HIP44935,5762.163993000586,4.943184883892767,1.03158542044274,0.0294659019468231,4.358300328965148,0.0125309347173608,0.0719132703995359,0.0041856868353457,0.0512834139609967,0.0095244917627785,0.0406539082963496,0.0029076703131464,0.0457635145233208,0.0050769379806459,0.0395311520211799,0.0034802372319759,0.0371828653880475,0.00469428044131,0.0309679325393963,0.0109532836089009,0.0369659501843248,0.0035748106190761,0.0380491544232284,0.0038499440325553,0.0495473585336966,0.0032068317426873,0.028772571417802,0.0048028871347306,0.0591239203535533,0.0077664021765094,0.0429810001172866,0.0034955786378379,0.0199999999999995,0.0387962036833613,0.0035454820399676,0.0404161451129045,0.0071559175902275,0.0458774188812316,0.0104882531262586,0.0704511726221886,0.0160941354030352,0.0486197351578487,0.0024067676525203,0.0475055019567682,0.0045540963712439,0.0449347694087772,0.0041551543589738,0.038219610578281,0.0062882156484802,0.0458638633964592,0.0087619747634433,0.0371260760283366,0.0037501857036169,0.0347871943711993,0.0044395693310671,0.0141573379326601,0.0102400880515537,0.003527832268013,0.002508035852188,0.0086374384949842,0.0039553880978508,0.0024050759928433,0.0022970116256942,5.678935971090149e-05,0.0039846672114867,-0.0061581434889402,0.0106791462766945,-0.0001601258440117,0.0019512215839889,0.0009230783948918,0.0024389269377742,0.01242128250536,0.0034985203180078,-0.0083535046105345,0.0039215193512976,0.0219978443252167,0.0079022986084256,0.00585492408895,0.0021751368769327,-0.017126076028337,0.0016701276550247,0.0051676654790343,0.0032900690845679,0.0080155970620935,0.008751342852895,0.0100671927277453,0.033325096593852,0.0158040410203667,0.011493659129512,0.0032130814516226,0.0103794259284316,0.0029717387796259,0.0078086933804406,0.0026292030329038,0.0010935345499444,0.0051032563964048,0.0087377873681225,0.008418674736249,0.0,0.0022597386903466
HIP44997,5726.618536316236,4.413554289727802,0.9849036922182524,0.026572992658702,4.413580811758383,0.0117834361184232,-0.0171038245742436,0.0040103291085553,-0.0467041540495203,0.008141563848676,-0.0104791001279588,0.0028161118401288,-0.0347493471845399,0.0062721516163757,-0.0115314116272101,0.0031981593765681,-0.0166317891687599,0.0035464809553971,-0.0364167001079514,0.0057680023746418,-0.0148894959138392,0.0031310786175274,-0.0178131396339311,0.0036745107113251,-0.0202656586161889,0.0035561840892149,-0.018459420250036,0.0040308548746226,-0.0301848286442311,0.0205987568455597,-0.0182362386064799,0.0033396445768179,0.0103333333333335,0.0068090052993993,0.0066565654694265,-0.0271940707007196,0.0103877868049857,-0.0004132857079811,0.0074243366486574,-0.0218557142244171,0.0038713650209085,-0.0222771201709683,0.0019566696277944,-0.0150881290893841,0.0036842099030958,-0.0207985858906793,0.004118660907786,-0.0270098179936729,0.0055580994209656,-0.0354260069544448,0.0047743145323496,-0.0153216867246353,0.0034685593865089,-0.0017821378496083,0.0043202752820594,-0.031382467324885,0.0088539974886262,0.0048425865966765,0.002680386986286,-0.0194276604599045,0.0056519326315077,0.0037902750974252,0.0023948733225702,-0.0013101024441245,0.0029344080301452,-0.0210950133833161,0.0054040621501087,0.0004321908107961,0.0019077899786293,-0.0024914529092958,0.0027286204908309,-0.0049439718915536,0.0038878606063334,-0.0031377335254006,0.003312955993464,-0.0148631419195957,0.0206593176242199,-0.0029145518818445,0.0024774711194957,0.0256550200579688,0.0221306920240346,0.0075166836718462,-0.0118723839760843,0.0109136731823575,0.0149084010166542,0.0069945181422648,-0.0065340274997818,0.0029163816758991,-0.0069554334463329,0.0028785146132857,0.0002335576352512,0.0022330503397461,-0.0054768991660439,0.0031049853342091,-0.0116881312690375,0.0045541352879833,-0.0201043202298094,0.0043751678951457,0.0,0.0024254442706548
HIP4909,5871.04387871598,6.262579321444223,1.112170184201282,0.0378926438856422,4.52616703698434,0.0153402230928262,-0.0155500271805393,0.0113348447349321,-0.0890993568603792,0.0196123047981387,0.0503845406333687,0.0036254266716217,-0.006226148502546,0.0085663325635322,0.051149000003147,0.0047862440132148,0.0494470636206679,0.0068616157547425,0.012138266185983,0.0112237969623985,0.0459727137866315,0.0045465153583563,0.0444744285913008,0.0049622522305014,0.0251813641695139,0.0053013495694633,0.0316568138117083,0.0069366334863932,-0.0135576173748901,0.0079834391044108,0.0120510816162265,0.0047293350967335,0.034,0.0280008970288119,0.0062697450691492,-0.0296980964629309,0.0056675880658708,0.0507763552737675,0.0135319589499817,0.014930829220545,0.006131025931526,0.0152540473450358,0.0029731100596928,0.0439255529323421,0.0063038521561622,0.0317704668693509,0.0052863373096871,0.043512439321051,0.0073835530616732,0.0187003899812999,0.0073852675075811,0.0457512281490608,0.0048172934291668,-0.0613012553296001,0.0114625713862555,-0.13485058500944,0.0202017857950173,0.0046333124843079,0.0029974914505131,-0.0519773766516068,0.0074019808439534,0.0053977718540861,0.0032711876897106,0.003695835471607,0.0060075004273307,-0.0336129619630778,0.0107024560066973,0.0002214856375706,0.0022136034785979,-0.00127679955776,0.0030297188851937,-0.0205698639795469,0.0055512136658607,-0.0140944143373525,0.0058466919098344,-0.0593088455239509,0.008151548041075,-0.0337001465328343,0.0030092816342117,-0.0117512281490608,-0.0177503311202489,0.0079360327305399,-0.0754493246119917,0.0073239017039291,0.0050251271247066,0.0129264378044068,-0.0308203989285158,0.0046008639194989,-0.030497180804025,0.0039768144734744,-0.0018256752167187,0.0043257668276453,-0.0139807612797099,0.003120525471611,-0.0022387888280098,0.0054720744545409,-0.0270508381677609,0.0066513056009388,0.0,0.0027356438639251
HIP49756,5780.534650362725,3.5603551174606083,1.0155553880949613,0.0215825470032729,4.408530994243495,0.0088452018919713,0.0268467718364213,0.002024806703672,-0.0288084693229549,0.0196814694111117,0.0257434673117876,0.0019906459760058,0.0264455433854859,0.0046644572375099,0.0252160498091477,0.0027721819846599,0.0222381109429152,0.0025998926975528,0.0138694949564177,0.0043525216311462,0.0208557712285579,0.0025791872048534,0.0205655467390926,0.0027623515696415,0.0284207362021458,0.003745550311546,0.0198195991352928,0.0033208521715216,0.0293653329792879,0.008955900217589,0.0230068119991684,0.0025647177667419,0.0106666666666666,0.0203603654446636,0.0023968611666217,0.0194138522783995,0.0047606666650654,0.0251675898710385,0.0040447689541022,0.0302374146649452,0.0053259993589844,0.0236790022304223,0.0024545046023095,0.0266265504984089,0.003362005728634,0.0226047476909096,0.0030835105883223,0.0237766219865282,0.0040504273516091,0.0167973978469453,0.0042884802577404,0.0208128684779412,0.0026978120751795,0.0060339033584801,0.0022462400535062,-0.0496213378008961,0.0198666171058462,0.0049305988338464,0.001624005411903,0.0056326749075447,0.0040083468989308,0.0044031813312065,0.001963877761618,0.001425242464974,0.0018121358714067,-0.0069433735215234,0.0039355521328761,4.290275061670165e-05,0.0013019613826358,-0.0002473217388485,0.0016533537362532,0.0076078677242046,0.0038571200776931,-0.0009932693426483,0.0025898140517302,0.0085524645013467,0.0090060253751571,0.0021939435212272,0.0015490757199046,-0.0101462018112745,-0.0004525030332775,0.0036189575458311,-0.0013990161995416,0.0054210181262765,0.0043547213930973,0.0033861733895932,0.009424546187004,0.0048187597731682,0.0028661337524811,0.0028674670182103,0.0058136820204677,0.0021789692948602,0.0017918792129683,0.0019465140849344,0.002963753508587,0.00298186044568,-0.0040154706309958,0.0038854106461143,0.0,0.0015264240863602
HIP5301,5716.28153010166,4.312466689125762,0.9702289709268128,0.0256003112062282,4.400070220707506,0.0112628078876732,-0.0664756990748309,0.0064828857849737,-0.0878563136003323,0.0067147128447423,-0.0660579606506379,0.0026024897783272,-0.0831114248058215,0.0057471769454322,-0.0702593230774492,0.0037406656087696,-0.0692747181856674,0.0041372908112481,-0.0640500758071927,0.0042478001664861,-0.0724403033383869,0.0030416716339657,-0.0738978372986994,0.003472834582877,-0.0601915048301067,0.0037338833673657,-0.0757905159310829,0.0047398656494516,-0.0706551839644873,0.0085666268819373,-0.0771776915796097,0.0032025997439553,-0.0496666666666663,-0.0577554796784956,0.0059330791190118,-0.0433853435999753,0.007237887652306,-0.0727599174193504,0.0167418863323042,-0.0689066488425849,0.0063336842931034,-0.0751172055323584,0.003552315832494,-0.0680322879395655,0.0045072891370581,-0.0732171722375403,0.0043835518316578,-0.0791420467890418,0.0051471989865293,-0.0767018991160016,0.0036264038453862,-0.0726557648803461,0.0033083227829175,0.0061800658055151,0.0066195104058802,-0.0152005487199862,0.0074854843543267,0.0065978042297081,0.0023438801186405,-0.0104556599254753,0.0049931250307852,0.0023964418028969,0.0030056817134283,0.0033810466946787,0.0035439184512357,0.0086056890731534,0.0036247909018765,0.0002154615419591,0.0016421724542931,-0.0012420724183533,0.0023584810001518,0.0124642600502394,0.0039628659131979,-0.0031347510507367,0.0040785204088811,0.0020005809158587,0.0086635199303495,-0.0045219266992636,0.0021831942279273,0.0229890982136798,0.0149002852018505,0.0068084755248683,0.0292704212803708,0.0078999060800272,-0.0001041525390042,0.0165346851044466,0.0037491160377611,0.0057496109113462,-0.0024614406520123,0.004026131377177,0.0046234769407805,0.0033642522166025,-0.0005614073571942,0.0033739956032692,-0.0064862819086956,0.003956442835106,-0.0040461342356555,0.0030113439500834,0.0,0.0020972299082542
HIP54102,5840.864221747916,3.898874006896184,1.0623600369479904,0.0233818749026033,4.493507497908747,0.0106978727023579,-0.042249178368082,0.0015336247547631,-0.057004922506754,0.0042870084066255,0.0104613543852223,0.0034420596259634,-0.038213664984497,0.0051628207592676,0.0089169719121137,0.0039876848301333,0.0027498838996553,0.0046506844128202,-0.0085296799551608,0.0096293167276234,0.0001905226756406,0.0027775576001018,-0.00198861426793,0.0033745278327752,-0.0137655000341822,0.0043552065756534,-0.0017317079589682,0.0055174745138548,-0.0588513323139414,0.0055895780407259,-0.0266294959823233,0.0029174361143422,-0.0056666666666665,-0.0113614414127228,0.0062298268080681,-0.0271410038818171,0.0288330290586216,-0.0031453716832673,0.0124235527443596,-0.0275096844123839,0.0046533501500388,-0.0181539415811967,0.0025235314317451,0.0028067054326969,0.0040944197829974,-0.0090804738592618,0.0034477616571127,0.0086948727757489,0.0047283278638015,-0.031570712926249,0.0032789290697244,-0.0001316106116698,0.0031550897320645,-0.0421175677564122,0.0021666385602628,-0.0568733118950842,0.0053401883485091,0.0105929649968921,0.0033971772896247,-0.0380820543728272,0.0045771398584395,0.0090485825237835,0.0035482133877832,0.0028814945113251,0.0043430355087377,-0.0083980693434909,0.0094721667304063,0.0003221332873104,0.0017539862266603,-0.0018570036562602,0.0026358211027509,-0.0136338894225124,0.0046084370485187,-0.0016000973472984,0.0051464576555367,-0.0587197217022716,0.0057887769013257,-0.0264978853706535,0.0021922232475712,-0.0055350560549967,-0.011229830801053,0.0070001247232659,-0.0270093932701473,0.02899587890728,-0.0030137610715975,0.0122307235614168,-0.0273780738007141,0.0041050653367551,-0.0180223309695269,0.0032036194182148,0.0029383160443667,0.0031859294873458,-0.0089488632475919,0.0025327488357151,0.0088264833874187,0.0037937205064974,-0.0314391023145792,0.0028635237598961,0.0,0.0023120493538339
HIP54287,5695.141060201297,5.061526663110559,1.0090314778169354,0.0313213989438873,4.326175184068434,0.0127061579574287,0.139987823769541,0.0019699954810051,0.0978352911043354,0.0060550767021908,0.0989234206526177,0.002830111845425,0.0890210611382796,0.0070677724931978,0.0962170482010328,0.0035811996438672,0.0941763170074664,0.0042282613715012,0.0357549654029023,0.0215462465313438,0.0940901946176806,0.0037368396560765,0.0936998250091255,0.003942655284014,0.1102016377859807,0.0042862001175287,0.0592839229751576,0.009240485121887,0.1007148575257234,0.0075424690223907,0.1022737390376909,0.0037115741785296,0.0666666666666669,0.0855926918878803,0.0028903734720883,0.0846394093935869,0.0112775578704577,0.1032867072278347,0.0087570169322162,0.1156832589952548,0.0046965930783941,0.1063033554692193,0.0021756088450959,0.1049473107340362,0.0043175962177209,0.0996443940231628,0.0044261818584126,0.0662149013793865,0.0097970117523384,0.0880025594057896,0.0033312135668784,0.0940324878059811,0.0038687217929961,0.0459553359635599,0.0025713398824275,0.0038028032983543,0.0071904318021629,0.0048909328466365,0.0024258042275188,-0.0050114266677015,0.0063612301901605,0.0021845603950517,0.0024433987028877,0.0001438292014852,0.0034327636420528,-0.0582775224030788,0.0214270794272325,5.770681169950387e-05,0.0021984790976228,-0.0003326627968555,0.0025417655006171,0.0161691499799996,0.0045458070318857,-0.0347485648308234,0.0088274332154742,0.0066823697197423,0.0077235087389386,0.0082412512317097,0.0025030709905325,-0.0273658211393141,-0.0084397959181008,0.0048096716513767,-0.0093930784123942,0.011881579477509,0.0092542194218536,0.0082853650106612,0.0216507711892737,0.0035941080950579,0.0122708676632382,0.0031390765747216,0.010914822928055,0.0025916139781532,0.0056119062171817,0.0030372721539926,-0.0278175864265945,0.0091227146812503,-0.0060299284001914,0.0022286317941656,0.0,0.0024172818889816
HIP54582,5859.3471517667085,5.334407580909299,1.1374233007669097,0.0294292344489585,4.271612486420717,0.0144996164221649,-0.0835703227285366,0.0048308591807772,-0.1114021125487493,0.0047284932921631,-0.0880507327048869,0.0033312477927144,-0.0792589391122512,0.0076019804291351,-0.1075376534960003,0.0037896027037614,-0.0992248533588264,0.0062483570871596,-0.026327482532426,0.0109292316196781,-0.1042470512424516,0.0037814068730976,-0.1038674847340011,0.0042466679662571,-0.0750990396899724,0.0077994021714742,-0.0961114708861185,0.0135649319978064,-0.1190801929416202,0.0097962331690212,-0.1145003238223783,0.0036969286617092,-0.108333333333333,-0.0680843274363246,0.002359607120594,-0.1059512803002777,0.0162449610306633,-0.0766746715236182,0.0078543821246575,-0.0823320662616165,0.0079951338133224,-0.0855156207364094,0.0028284181022895,-0.0873142548737971,0.0049749552605954,-0.0854607566979472,0.0050511616518725,-0.0689580804323026,0.0081506874810498,-0.1155058965332819,0.0043366382606052,-0.1041909414107676,0.0040637288973698,0.020620618682231,0.0050878403738858,-0.0072111711379816,0.0062226381066829,0.0161402087058806,0.0030016202484388,0.0249320022985164,0.006719722149517,-0.0033467120852326,0.0025738010890309,0.0049660880519411,0.0056346642346301,0.0778634588783415,0.0105664681060905,-5.610983168399808e-05,0.002029612053495,0.0003234566767664,0.0027951629867787,0.0290919017207951,0.0079598784010792,0.008079470524649,0.0132248417340088,-0.0148892515308526,0.0099156330477314,-0.0103093824116107,0.0022541772598782,-0.0041423919225654,0.0361066139744429,0.0047249657285896,-0.0017603388895101,0.0166979780624063,0.0275162698871493,0.0071363135920651,0.021858875149151,0.007265968718157,0.0186753206743581,0.0036398241297775,0.0168766865369704,0.0032895264533168,0.0187301847128203,0.0036357294914302,0.0352328609784649,0.0070440830133833,-0.0113149551225143,0.0035153464343315,0.0,0.0025155593864961
HIP62039,5728.531887933374,4.1865971535484245,1.0318739750479105,0.0251352872721599,4.315184140793435,0.0113523949368223,0.1335877822572956,0.0041757263508471,0.1053355764064107,0.0033758157747685,0.0983991739345187,0.002447259559847,0.0896683527055796,0.0056021461696449,0.0973511625677625,0.0029253614872437,0.098254983010878,0.0037936619899514,0.0541268450575982,0.0216204527656141,0.0972023470453207,0.0030466336934551,0.0972065753272011,0.0034754377320206,0.113906514533035,0.0050442252153098,0.0648661780212758,0.0079607528313903,0.1075805319566691,0.0095049194370717,0.1020948490597263,0.0031226205423297,0.0773333333333336,0.106983864265393,0.0025825596710047,0.1129227712326847,0.0044341334431256,0.1015463240337742,0.009832253270037,0.1175052578353172,0.0050929782405322,0.105765304191052,0.0023273888339684,0.1096311952620161,0.0038767340734779,0.1031392433883735,0.0036861760625304,0.0731473705248944,0.0078504216779509,0.1123313036173693,0.0084737330879256,0.0972029720956856,0.0033132382880973,0.0363848101616099,0.0045014798948115,0.0081326043107251,0.0047426743010574,0.0011962018388331,0.0023696988673147,-0.0075346193901059,0.005103488249963,0.0001481904720768,0.0022445044840404,0.0010520109151924,0.0033832550873884,-0.0430761270380874,0.0215644337394927,-6.250503648969064e-07,0.0020641587010774,3.6032315155060113e-06,0.0026751059715562,0.0167035424373494,0.0052913468927956,-0.0323367940744098,0.0077088913405172,0.0103775598609835,0.0096531300069042,0.0048918769640406,0.0024102371732509,-0.0198696387623519,0.0097808921697074,0.0041947249466203,0.0157197991369991,0.005482722216296,0.0043433519380886,0.0096070353843782,0.0203022857396316,0.0045774069115026,0.0085623320953664,0.0031401606452346,0.0124282231663305,0.002849995008887,0.0059362712926879,0.0027917027998376,-0.0240556015707912,0.0073539948438263,0.0151283315216837,0.0082961179320247,0.0,0.0024435466227826
HIP6407,5775.826583573166,5.865511229878449,0.9967740138370568,0.0357552028342689,4.505404480762104,0.0143332470672955,-0.0833261589689992,0.0022760275728347,-0.1108212481759178,0.0269807957472664,-0.052251077354145,0.0042370805565087,-0.0757323606551036,0.0087076756714747,-0.0564984418674469,0.0050265214669217,-0.0524342712202645,0.0100299478126217,-0.0533389142726626,0.0059013549640329,-0.0630328379548919,0.0041557573734099,-0.0660376793386919,0.0045158985557794,-0.0650344506501287,0.0040358178098962,-0.0628846539591725,0.0058635315730123,-0.0962207428284311,0.0060814938510824,-0.0839147685994834,0.0045876685956957,-0.0299999999999999,-0.0513528334825021,0.0080147561026672,-0.012740082426359,0.0195559063054349,-0.0406252206788749,0.009561147810566,-0.0748999628288676,0.0067974700992917,-0.0764230800461608,0.0049389749978085,-0.0544891818595757,0.0066001557929266,-0.0648081102820187,0.0051571439176691,-0.0434676842922482,0.0066188460917817,-0.0743647089319395,0.0103727049373202,-0.063477031898584,0.0043860858251389,-0.0198491270704151,0.0025996231719804,-0.0473442162773338,0.027335622656393,0.011225954544439,0.0036949111959957,-0.0122553287565195,0.0076341122860185,0.0069785900311371,0.0037234592874244,0.0110427606783195,0.0094867739610754,0.0101381176259214,0.004842057289686,0.0004441939436921,0.0016736217473382,-0.0025606474401078,0.0024637135030229,-0.0015574187515446,0.0042231841477123,0.0005923779394114,0.0046113683927671,-0.0327437109298471,0.0061901983761952,-0.0204377367008993,0.0029368445751289,0.0334770318985841,0.0121241984160819,0.0091613747109332,0.050736949472225,0.0199979823589051,0.0228518112197091,0.0087290345678314,-0.0114229309302835,0.0055468143121159,-0.0129460481475768,0.0054275717628246,0.0089878500390083,0.0049349279671275,-0.0013310783834347,0.0031104182390548,0.0200093476063358,0.0045768442677273,-0.0108876770333554,0.0098957474313038,0.0,0.0021886069326918
